date,quantitative_only_gross,quantitative_only_net,equal_weight_gross,equal_weight_net,benchmark
2024-10-25,189192.27558844644,185851.54054690606,192412.49775031878,191882.88659563588,156948.65146549031
2024-10-28,190208.78563617155,186850.10117927607,193384.95905614345,192852.67122317257,157364.7919475715
2024-10-29,192773.28718291223,189369.3190580941,196119.31510802248,195579.50102034945,157618.79874615563
2024-10-30,191817.14111125842,188430.05650177656,196984.5858785966,196442.39015221884,157098.61984493592
2024-10-31,184662.04865497438,181401.3078299828,190230.4996094277,189706.89435648418,154174.27602916557
2024-11-01,184381.04384360905,181001.29033701177,192466.90211206308,191930.01652072344,154805.2357251966
2024-11-04,182752.77390252333,179402.86701642646,190807.48163815108,190275.22499304917,154369.91047945945
2024-11-05,184830.76170937435,181442.76475484925,192988.97356000484,192450.6316526183,156263.35692988892
2024-11-06,186713.7639569743,183291.25107111162,196711.49326960332,196162.76740958059,160216.1835224519
2024-11-07,191563.93624785703,188052.5184156615,200868.80499562627,200308.4823325173,161406.78678826868
2024-11-08,190501.46375842523,187009.5213291614,199479.17703573217,198922.73073380947,162013.1651812109
2024-11-11,189414.31431372484,185942.29962253713,198352.37757190672,197799.0744722168,162170.16621473397
2024-11-12,190063.9485956447,186580.02593552184,199637.8789653637,199080.9899650944,161701.06311826827
2024-11-13,189347.0498761325,185876.2681599518,200118.11547536842,199559.8868574307,161738.6145882579
2024-11-14,188975.65175948644,185511.6778694299,199340.1110925997,198784.05271452415,160760.13886391104
2024-11-15,184124.0240139398,180748.98174908667,193639.35743306016,193099.20128267157,158637.54400191794
2024-11-18,185694.29453747947,182290.46879685458,194680.20226319353,194137.14268065122,159259.05645532333
2024-11-19,187393.50650989646,183958.53376249413,196583.52209789195,196035.15321289946,159890.29323528608
2024-11-20,187464.93733277757,184028.65523941928,195957.57158894945,195410.94879019543,159893.80296508834
2024-11-21,184727.9171432843,181341.8053569719,192770.7292018927,192232.99608619954,160747.70967040074
2024-11-22,183923.10392905425,180551.7445827229,192225.6891634346,191689.4764345723,161305.17615215128
2024-11-25,186407.44148493485,182990.54357134612,194825.98812569084,194282.52187411534,161792.39525996477
2024-11-26,188749.252827079,185289.42888958668,198258.60340547838,197705.5618884203,162718.17225938593
2024-11-27,188099.94289946422,184652.0209854065,197068.43093274266,196518.70939665174,162099.64175686517
2024-11-29,189405.7432523779,185933.8856710212,198236.9470295101,197683.96592281916,163008.66177565148
2024-12-02,192980.02468159035,189325.53584021464,201730.25763104105,201157.69546957294,163407.78138763897
2024-12-03,196834.11519334602,193106.64091841519,204184.76225296082,203605.2335784462,163481.5516858512
2024-12-04,198221.740629595,194467.988704005,206447.45713282368,205861.50635045886,164470.84687800956
2024-12-05,198192.58232054117,194439.38256979542,206654.3555072051,206067.81749423922,164163.3232971774
2024-12-06,201444.00134444883,197629.2290316666,209455.92614145635,208861.43655317058,164572.98529304462
2024-12-09,201164.55788543142,197355.07743124675,209657.13369146592,209062.07302459687,163561.81366475034
2024-12-10,202263.0607589905,198432.7778072403,212074.7669041606,211472.84437475217,163077.0355344309
2024-12-11,205158.28911336552,201273.17883048733,216712.10596900128,216097.0214830792,164408.68771598526
2024-12-12,204895.13194295586,201015.00510302404,215826.35968683253,215213.78917581827,163518.5753769232
2024-12-13,203274.3425562453,199424.90882425418,214128.88951499615,213521.1368592805,163514.24758979862
2024-12-16,206163.9639915744,202259.80910744,217972.97571002727,217354.31255270148,164135.49615374516
2024-12-17,205829.44556783125,201931.6255043542,217686.87960856955,217069.02846528747,163501.27742289778
2024-12-18,198884.77439521652,195118.4665094854,209967.77520275617,209371.8328556809,158679.15936957335
2024-12-19,199807.55223636574,196023.76958178685,210666.93695662523,210069.0102093429,158541.88407309685
2024-12-20,200381.9619055327,196587.30157731991,211691.01684600805,211090.18349759476,160265.0954336436
2024-12-23,202439.1471076668,198605.5295849037,213486.82448697957,212880.8941763328,161432.9910115292
2024-12-24,205163.43619918986,201278.2284452509,216012.76218284285,215399.6626137821,163215.65666714738
2024-12-26,204382.24280291895,200511.82861403594,215230.28166671732,214619.40297786007,163149.44680193023
2024-12-27,202095.41600732662,198268.30776692426,212406.43541627433,211803.5715266435,161345.70957302555
2024-12-30,199508.42061277392,195730.30265422937,209889.98607673487,209294.26451513154,159618.9884826765
2024-12-31,197811.59669046215,194065.61171614795,208064.93246507464,207474.39087326342,158935.05297778803
2025-01-02,197711.94301095678,193910.95203958513,207846.70850695824,207246.89602026186,158581.59943664877
2025-01-03,199127.00400852563,195298.80864072865,209891.0868343528,209285.37459751312,160579.09750068974
2025-01-06,203770.66922804137,199853.1998927508,214190.5743003648,213572.45442769083,161468.39178242948
2025-01-07,200541.47100391577,196686.0826593218,210964.4791181339,210355.66924217565,159675.46082686333
2025-01-08,199658.67855038628,195820.2617963516,210417.78369172136,209810.55149166443,159924.6120594052
2025-01-10,197886.82535159835,194082.4722859207,208232.19147964282,207631.26655050227,157459.91090300202
2025-01-13,196107.45052234814,192337.3057475692,206798.6847265121,206201.89666947533,157707.98018876277
2025-01-14,193857.28045184453,190130.39495615507,205032.28963432676,204440.59911210468,157888.75766252523
2025-01-15,199472.76399116815,195637.9214246624,210825.91374630714,210217.50374793576,160780.14168488936
2025-01-16,195389.16436408547,191632.82856392302,207553.98704935866,206955.01931015262,160440.46317350035
2025-01-17,197234.9379494607,193443.11734941025,210064.37786095915,209458.1655338253,162043.4333021372
2025-01-21,196580.5852842396,192801.34454423568,210409.9868824264,209802.77718271888,163464.2669262987
2025-01-22,198555.01523930917,194737.8162944617,213741.4759999976,213124.6521534683,164467.60103766614
2025-01-23,200037.7461917133,196192.04190279183,214675.9866937613,214056.46599825568,165341.4973694839
2025-01-24,201273.80887689552,197404.34141497157,215434.8532740681,214813.14261051404,164869.4255166065
2025-01-27,203576.47171067694,199662.73580190033,214815.62016200717,214195.69650655857,162465.51129704175
2025-01-28,208556.14303017533,204546.67347254796,219771.3582960156,219137.13316985848,163963.09717030014
2025-01-29,208928.22928935298,204911.60641316444,219446.1889975774,218812.90225820974,163195.93093010082
2025-01-30,209781.93649672196,205748.90119072274,217939.18039576354,217310.24264312471,164056.85709501777
2025-01-31,210443.4720349731,206397.71877896113,219105.87849885898,218473.57384137248,163228.89072350707
2025-02-03,208958.192367211,204854.7803741718,217064.47356472767,216415.98696735018,161986.94776347745
2025-02-04,212635.34235137803,208459.7204048821,220496.55103056345,219837.81099925822,163157.2843188571
2025-02-05,207956.1078707246,203872.37429035894,216257.1353221657,215611.06067189891,163795.01277950677
2025-02-06,209362.91760665193,205251.55783045766,217664.65056067015,217014.37091659306,164391.9307353504
2025-02-07,205322.18705667337,201290.17703945044,213017.39349940818,212380.99767459137,162835.9989027476
2025-02-10,206633.7272528472,202575.96189332654,214489.85195571452,213849.0571172847,163929.04223563982
2025-02-11,207494.19060068612,203419.52791074215,215166.89309575368,214524.07557669826,163984.70971697723
2025-02-12,207813.96247040026,203733.02026726585,214984.89591434583,214342.6221173052,163538.03722451095
2025-02-13,209927.36237078067,205804.91832271227,217020.60248849497,216372.24695726795,165243.13257370994
2025-02-14,210830.2210675412,206690.04715129995,217377.12865111552,216727.70798733004,165231.24435359024
2025-02-18,208044.17554660662,203958.7125391565,215502.08906393434,214858.2701369134,165635.23272609292
2025-02-19,207252.92006558165,203182.9953205639,215635.40186087275,214991.1846578896,166028.94260417463
2025-02-20,205753.4168213058,201712.9385388864,214633.82033111784,213992.59538286692,165309.34243892707
2025-02-21,202210.50198880784,198239.59761995124,210812.05213745622,210182.2448358205,162488.48287443176
2025-02-24,200151.61546341487,196221.14243426739,208872.75424377885,208248.74065251736,161681.06029728995
2025-02-25,198058.93517294215,194169.55710783624,206734.3252299562,206116.70025923738,160924.43644097037
2025-02-26,198022.35804006184,194133.69825761346,206424.2645355671,205807.5658804327,160946.3260715792
2025-02-27,193797.37965160832,189991.68779108304,202167.87266071583,201563.8901034241,158392.98444595948
2025-02-28,196772.9086244788,192908.7848779643,205151.91114295006,204539.01368157472,160904.16973053323
2025-03-03,193002.06989178678,189146.62889539043,200628.3633092828,200010.41049543108,158072.78097663113
2025-03-04,191758.93055643953,187928.32271525453,200066.6861098116,199450.46331060067,156138.78791085444
2025-03-05,194319.67620153923,190437.91448543986,203715.79601722996,203088.33364202813,157881.18403505717
2025-03-06,190600.19056009685,186792.72989908754,199824.9058958251,199209.42780070833,155067.89809802992
2025-03-07,191687.3902158784,187858.21147626758,200033.61454109038,199417.49360518833,155923.9686969046
2025-03-10,183177.38311861732,179518.2016762417,192219.5038181044,191627.4510230642,151718.21725253866
2025-03-11,181748.42524268286,178117.78889715564,191551.76619514986,190961.77009008217,150570.03421722667
2025-03-12,183008.58603003158,179352.7765059767,193223.9347803971,192628.7882506066,151305.85038971854
2025-03-13,176520.60734489025,172994.40274694038,187728.72343719326,187150.50263642846,149204.0632115532
2025-03-14,180429.33903947842,176825.05297624852,191904.8663387314,191313.78265450144,152377.01728647485
2025-03-17,179866.60467081345,176273.55988160847,191123.28453868532,190534.60819439785,153354.68814797234
2025-03-18,176038.7757059144,172522.19625579484,187542.7062340422,186965.0583824468,151720.92211949153
2025-03-19,177949.25197904772,174394.50854161856,189826.75320590523,189242.07029092222,153359.27982455574
2025-03-20,177507.47858017794,173961.56008060605,189274.3055252931,188691.32419722984,153024.2061842231
2025-03-21,180168.36430704492,176569.29151786442,191599.15632071486,191009.01424993743,153150.39812342927
2025-03-24,184558.21661280858,180871.45141412565,195846.41219472286,195243.18820633818,155852.89007117233
2025-03-25,187073.72957568214,183336.71407756218,198200.55398600857,197590.07903609416,156098.25448998017
2025-03-26,183162.0035004583,179503.12928385695,194133.29881800877,193535.35136786688,154356.6764230998
2025-03-27,182270.34366766375,178629.28139409557,193437.87276539006,192842.06728799298,153846.22184843745
2025-03-28,175303.98348930935,171802.082368999,186044.64456537826,185471.61087405513,150809.72501266998
2025-03-31,176367.7251959508,172844.57459687753,185985.81916133998,185412.96665737918,151644.98792771698
2025-04-01,178311.8437161266,174659.83783407972,188417.20520452992,187830.20549777572,152218.39333278005
2025-04-02,179074.60397421502,175406.97599499795,189139.40670331937,188550.15703182577,153242.5483224481
2025-04-03,163589.46697544176,160238.9901748859,176441.15895538474,175891.46972475556,145826.27813869793
2025-04-04,154604.99175444958,151438.52604183022,168230.49810536386,167706.38857434856,137113.2155709031
2025-04-07,154851.47593855634,151679.96198196488,168728.45966522337,168202.79877222233,136793.53988049238
2025-04-08,150603.72231458046,147519.2066240433,165120.89579656336,164606.47399890237,134645.80954754702
2025-04-09,171487.82832068903,167975.58513664326,185334.20649364276,184756.81163872388,147457.8802736164
2025-04-10,162406.65313567864,159080.40155208064,177120.5054680408,176568.69978417538,142354.7199466521
2025-04-11,165366.14254390376,161979.2776409578,180695.66887685895,180132.72503886212,144930.21509233955
2025-04-14,164838.57501974836,161462.51523025555,180510.37570381272,179948.00913283415,146081.64396799495
2025-04-15,162943.97054183722,159606.7141573975,178439.31709623942,177883.4027534106,145829.24689510962
2025-04-16,157286.38392209008,154065.00060128377,172737.33062273543,172199.18039218197,142561.4509486892
2025-04-17,157417.61786534003,154193.54674139802,171899.81379728165,171364.27278774072,142750.60691276912
2025-04-21,153153.20589963382,150016.47422133753,167442.76680674628,166921.1113936592,139386.33298020528
2025-04-22,158184.980214595,154945.19273802754,172375.4321249783,171838.40936211988,142887.32804138208
2025-04-23,163532.73392290412,160183.41907231894,177613.4698757472,177060.12839814968,145267.99359962504
2025-04-24,167564.1327811958,164132.25082773887,182461.8949750478,181893.44859177875,148210.99440013376
2025-04-25,170053.02298694395,166570.16605907292,185100.05845418072,184523.39306996143,149303.77384356712
2025-04-28,170195.49203600822,166709.7171987356,184758.1609620827,184182.56073392168,149399.43377238823
2025-04-29,170929.86317832398,167429.04768152226,185357.21024091152,184779.743719539,150266.31064460144
2025-04-30,170015.2955219689,166533.2112905219,184435.23392762663,183860.6397544823,150488.70348601934
2025-05-01,174458.86075644087,170863.72769395684,190686.63157356266,190081.46195795224,151436.64719998112
2025-05-02,175006.90441710167,171400.47763255856,192482.30088494293,191871.43247179248,153666.79021091497
2025-05-05,172583.23693809274,169026.7554933763,190910.91994019938,190305.03851535777,152686.1505930058
2025-05-06,170813.72082749158,167293.7044029308,189278.79400062136,188678.09234648172,151511.4994449745
2025-05-07,171844.02716294435,168302.77886540783,187515.99944127892,186920.8922522419,152170.0223949789
2025-05-08,173232.6550425185,169662.79081811136,189609.38575308156,189007.63492164976,153052.57430104588
2025-05-09,173132.50771307223,169564.7072587347,189311.89095703774,188711.08426526524,152943.68031586512
2025-05-12,185678.0383271361,181851.70785774823,200067.22160147855,199432.2814245312,157923.34037610318
2025-05-13,188753.57192153425,184863.8628856347,202337.92683407696,201695.78026934335,159068.00048713994
2025-05-14,188835.5495222553,184944.15114606396,203944.54023404114,203297.29486607382,159230.95222795932
2025-05-15,185671.91627672242,181845.711966509,201503.24804560345,200863.75044601967,159888.9473990461
2025-05-16,185393.18739451963,181572.72694515414,201940.96104012372,201300.07429961037,161009.01301252114
2025-05-19,184891.33674961326,181081.21810712482,202141.3324404801,201499.8097944377,161150.0751227317
2025-05-20,183430.2480309881,179650.23854051853,200505.7463209444,199869.41442694943,160524.7758555923
2025-05-21,181262.05740354903,177526.72855455952,199519.3898294884,198886.18827018898,157934.68762283228
2025-05-22,181717.15568339505,177972.44846941187,200611.12783970652,199974.46150331947,157864.42705442233
2025-05-23,178381.30993376282,174705.3456273846,197496.54962695102,196869.76782250125,156805.4254617175
2025-05-27,182811.54474612826,179044.28508461907,202398.24154310074,201755.90356154376,160013.5164180806
2025-05-28,182655.13594774698,178891.0994555276,201822.6125092321,201182.10136366403,159122.04504830562
2025-05-29,182918.24602269457,179148.78753169902,202042.96480920503,201401.7543460415,159760.31448234586
2025-05-30,183281.585570055,179504.6396174656,202354.5236942961,201712.32445719925,159747.34431544502
2025-06-02,186239.70548824585,182231.96522348555,203815.70650049788,203150.3804346693,160402.63461957892
2025-06-03,185625.89014764395,181631.35873353772,203109.6524187404,202446.63116146924,161333.01649005644
2025-06-04,188309.20371896244,184256.92938792796,205157.67097278938,204487.96426349538,161344.90471017614
2025-06-05,188515.17759837184,184458.47086229335,205015.1345882771,204345.89316781473,160493.42578788486
2025-06-06,192058.39813876172,187925.4439258661,209139.95918010848,208457.25288314058,162143.40782360994
2025-06-09,192988.44068934408,188835.47265088887,209913.79001722374,209228.5576645592,162292.57134020617
2025-06-10,193916.50276750614,189743.56352178825,211236.60008148494,210547.04961207169,163182.4197898094
2025-06-11,191754.77727350424,187628.35675633006,208920.43219207588,208238.44250831607,162734.665350562
2025-06-12,192288.591964587,188150.68415137264,209124.34984689532,208441.69450427455,163356.70558288498
2025-06-13,190406.25433867858,186308.8530344036,207102.76570379795,206426.70952199635,161511.3661807978
2025-06-16,194133.38142648514,189955.77511295865,210389.27096748134,209702.4864779602,163028.38751269804
2025-06-17,193045.17337916777,188890.98449532545,208980.37099030588,208298.18564525232,161666.74429414913
2025-06-18,192369.23081441718,188229.58771299175,208197.29586855162,207517.66675578727,161616.75043617628
2025-06-20,189848.075940154,185762.68622082446,205864.0651152801,205192.052487351,161264.642731277
2025-06-23,191909.61687633963,187779.86432580958,207150.01353076813,206473.80311546125,162813.83218820702
2025-06-24,195020.79270839843,190824.08996257998,209346.26337296766,208662.88362664022,164624.60207118918
2025-06-25,194760.72670638358,190569.62038794908,210338.38532333935,209651.7669424366,164624.0610977986
2025-06-26,198653.78988455044,194378.90773533113,213457.45950689272,212760.659372134,165944.36603262386
2025-06-27,201293.56473409355,196961.8765889311,216209.7915585814,215504.00684512046,166810.42484751478
2025-06-30,200721.05323752627,196401.68511494342,216127.6010311333,215422.0846164272,167671.90518029523
2025-07-01,198465.4406742481,194133.75250221172,215230.16886870054,214517.06915141607,167484.3589419141
2025-07-02,197817.81422806144,193500.26109035301,216369.60446149623,215652.72957085498,168279.08843608684
2025-07-03,200302.36497816464,195930.58426783458,218501.45227676403,217777.5141566399,169682.3602167641
2025-07-07,199962.7725378354,195598.403740391,216946.7691995049,216227.9820490087,168348.26705771565
2025-07-08,198996.37679032132,194653.10045620348,215593.87820259592,214879.57344503043,168227.74874187403
2025-07-09,201952.18615104887,197544.39659788818,218320.7918505761,217597.4522938388,169247.56274994454
2025-07-10,201119.19051772926,196729.58184946195,218277.61487394245,217554.418370988,169712.35125375862
2025-07-11,201143.5766962259,196753.43577750432,218778.49399715484,218053.63798353312,169152.7208784458
2025-07-14,201566.65776321312,197167.28271663806,218885.03384618007,218159.82484516528,169390.78875371738
2025-07-15,201136.47196485774,196746.48611333943,218852.8737203496,218127.7712721325,168720.62827857913
2025-07-16,199687.21215174894,195328.8577095547,218233.95962061154,217510.90775606432,169259.46416453717
2025-07-17,200578.45527404532,196200.64864270345,218930.55244973674,218205.1926366704,170169.02515671405
2025-07-18,201210.21445361318,196818.61910542264,220005.95675526533,219277.0339170419,170153.6272067921
2025-07-21,202933.0538481479,198503.85596824062,222650.40104237394,221912.71664212868,170391.6950820637
2025-07-22,201110.359279195,196720.9433607151,222104.36055679497,221368.48529565852,170500.32517778562
2025-07-23,202194.73348306143,197781.65011448544,222506.74971774436,221769.54126248174,171832.25444327176
2025-07-24,203992.22748745282,199539.91218261793,224183.51979862707,223440.75587557425,171952.2317857228
2025-07-25,204027.58527597957,199574.49825535459,224422.66816542143,223679.11189697555,172635.62631722074
2025-07-28,204638.61936081122,200172.19596731957,224762.0388787186,224017.35820861015,172666.15832760584
2025-07-29,202564.8570543605,198143.69540328582,223576.77040221027,222836.01675878192,172155.16277955295
2025-07-30,201982.84017342955,197574.38156843933,222916.5150933243,222177.94900509127,171940.06648167135
2025-07-31,213088.37619377815,208437.52919683396,228583.49752863377,227826.15561731928,171304.77899851574
2025-08-01,204766.70664399097,200294.20441535854,220810.35860892962,220071.81979998152,168565.2501652278
2025-08-04,208337.9046089621,203787.40048676508,224372.70067511898,223622.24699096664,171049.41316921872
2025-08-05,206469.97203258442,201960.26718263095,223160.73515047366,222414.33509668856,170218.47804129633
2025-08-06,209169.059873907,204600.40170784353,227709.16356841061,226947.55050139767,171457.9932183048
2025-08-07,207959.00614873486,203416.77790417225,228513.13395513294,227748.83186874798,171321.25889521887
2025-08-08,209043.11890846377,204477.21153747753,232191.6180351004,231415.0126162619,172657.51594782958
2025-08-11,208297.1004692186,203747.48758861513,231173.09779564597,230399.89899563312,172225.15945850412
2025-08-12,211811.12380088386,207184.75783165617,234374.77727449944,233590.86989829552,174179.12895631322
2025-08-13,210420.20872882678,205824.22304388246,234132.42534439973,233349.32855655285,174741.7412825107
2025-08-14,212413.25482492094,207773.7371456762,235782.28327309896,234993.66824726146,174794.70389689523
2025-08-15,212397.94764774435,207758.76430695315,235743.64787303613,234955.1620700418,174288.30002542573
2025-08-18,210332.16443389823,205738.1018072076,234265.08273004703,233481.54224640518,174270.7381819415
2025-08-19,206902.02917083254,202382.8873545608,231485.6142343464,230711.37016852325,173249.8422270898
2025-08-20,204835.85598481804,200361.8434003958,228556.86023722307,227792.41190065086,172828.5559005617
2025-08-21,203460.18129725568,199016.21611754503,227486.01860772277,226725.15188800317,172136.51898928755
2025-08-22,207221.94649890656,202695.81706738114,232156.55415500648,231380.0660134389,174750.6607462187
2025-08-25,206490.37620485615,201980.22568818543,232077.27535641807,231301.05237663843,174005.10705269646
2025-08-26,206453.09289435652,201943.75671753642,232236.8278307501,231460.07119985417,174724.44332848524
2025-08-27,206592.05091372738,202079.6796241123,232664.28042028027,231886.09409954396,175142.20673073814
2025-08-28,208079.64103352802,203534.7778889862,235065.43689886,234279.21949091856,175695.08153590525
2025-08-29,205874.16970045285,201377.47832960426,233780.9184667708,232998.99735506694,174570.95202476444
2025-09-02,204389.26948469464,199726.46188323846,231831.51775623445,231031.22298986724,173362.52302600458
2025-09-03,211366.32806277243,206544.35025705022,238111.20332555842,237289.23074961553,174246.68465777033
2025-09-04,214484.72453255908,209591.6056008847,241689.66625616752,240855.34063529473,175701.03224320157
2025-09-05,214619.95557469898,209723.7515675075,240624.16990605876,239793.52243542555,175144.911597691
2025-09-08,214952.6586569923,210048.86457197994,241097.2031007933,240264.92269433785,175513.76308875222
2025-09-09,218415.52942781747,213432.7355978881,242972.46659482075,242133.71267874783,175985.5710521708
2025-09-10,215861.90101035484,210937.36404501655,239046.09227773405,238220.8924152565,176510.6187139057
2025-09-11,216205.93321678074,211273.54771814463,239875.54213664896,239047.47896901137,178008.4684766229
2025-09-12,217132.54427467342,212179.01965706484,241533.46343487545,240699.6770344744,177922.5328743592
2025-09-15,222456.78289274723,217381.79446070793,246189.38056475128,245339.5216900476,178759.94648849554
2025-09-16,223720.9478220953,218617.11953042482,247239.39177768695,246385.90820826328,178529.7161301508
2025-09-17,222600.1497172895,217521.89060513594,246436.97358526522,245586.26000624686,178356.51228385637
2025-09-18,223732.29276719695,218628.20565911997,246825.13515795843,245973.08162448462,179210.68287862762
2025-09-19,225148.0056535422,220011.62136653517,249758.64138734216,248896.46123387638,180086.2021306171
2025-09-22,222661.4501971478,217581.79261459422,249496.9631446059,248635.6863183933,180880.39065139924
2025-09-23,220195.48011169364,215172.07961195274,246460.64582893995,245609.85053207364,179885.15794641752
2025-09-24,219125.3146751648,214126.32825325115,245356.10806907812,244509.12569548056,179373.09364605643
2025-09-25,217162.16572260513,212207.9653400069,244525.08722734847,243680.97358202742,178474.6028166769
2025-09-26,217342.9362105304,212384.611844284,244820.70977990108,243975.5756297586,179527.93078601718
2025-09-29,216931.05007094235,211982.12221473508,244821.52110676086,243976.38415587478,180001.08458567574
2025-09-30,215576.3492517503,210658.32668373824,243859.96605412863,243018.14844257847,180737.44173155818
2025-10-01,215125.5652749091,210080.0714931425,243647.6617228361,242785.1425417095,181351.93472535902
2025-10-02,215596.92330692205,210540.37442802428,244794.35868727698,243927.78016849954,181464.07455088323
2025-10-03,214425.48616161736,209396.41183612662,243308.9079039481,242447.58792032007,181475.96277100293
2025-10-06,218030.66542998594,212917.0362559933,245777.31300267956,244907.25479956937,182137.7315613508
2025-10-07,215729.38467079497,210669.72908076833,244392.08681977328,243526.93235407025,181443.53075651434
2025-10-08,215959.90669726208,210894.8445092348,245628.16588350618,244758.6356651515,182500.92262352037
2025-10-09,215821.3434548625,210759.53108968644,245607.9763723742,244738.5176254241,181998.0284818532
2025-10-10,210090.55222547182,205163.14820676795,237456.77237950155,236616.16911075887,177063.75740853162
2025-10-13,213800.18590605585,208785.77719479438,241238.80801638606,240384.81624123437,179825.71684581903
2025-10-14,213525.28061457208,208517.3194537772,240189.86854977228,239339.59004813773,179544.41068272028
2025-10-15,215926.52290575742,210862.24369167487,242005.8234960649,241149.11646578304,180267.25668831132
2025-10-16,215323.00664119495,210272.88212581663,240950.42476787965,240097.45387707214,179132.58479329076
2025-10-17,216605.1215812475,211524.92670696377,242436.60220514837,241578.37020681723,180076.74169351853
2025-10-20,219481.3727026251,214333.7190531411,247073.6057146922,246198.9586010193,181998.56945524376
2025-10-21,217919.85908932614,212808.8287357111,247341.0985297352,246465.50448440632,182004.52016254008
2025-10-22,218578.57787297206,213452.0981164812,246134.63264247723,245263.3095183703,181033.06389779772
2025-10-23,219138.72483410625,213999.10755021058,247368.48005082418,246492.7890741848,182088.01478730972
2025-10-24,222154.89539222379,216944.53770248056,250631.1472359515,249743.9063309898,183526.95122834606
2025-10-27,227315.74772549293,221984.3488739387,255839.6998694288,254934.02055007592,185782.50679416396
2025-10-28,228389.25367485062,223032.6771202872,257056.02167273572,256146.03654195683,186207.56673995315
2025-10-29,230567.17318409734,225159.51632521464,258814.0818599766,257897.8731495321,186199.45213909456
2025-10-30,223791.6789740399,218542.93262800842,251728.2339327297,250837.10931177976,184355.18148931558
2025-10-31,221562.56324659786,216366.09794641638,254265.34515096192,253365.23908904553,184837.80892054568
2025-11-03,223687.16136294676,218278.84333600354,255599.94471561303,254665.39758378296,185155.86169078463
2025-11-04,220759.5912897053,215422.05618077033,252613.90835818468,251690.27903667136,182982.7188029552
2025-11-05,221772.8998232136,216410.86489598223,254013.03385479026,253084.28892685,183651.25635792172
2025-11-06,218992.55129426575,213697.73975606874,250209.96961348635,249295.1297854976,181598.3678964751
2025-11-07,217483.67045573337,212225.34070482277,249369.86286650074,248458.09471112795,181827.51630803867
2025-11-10,222820.38420293352,217433.02315229274,254158.36000491597,253229.08372264798,184627.84527263805
2025-11-11,224062.15792227892,218644.7732120289,255514.80816786666,254580.57231981485,185011.01276684005
2025-11-12,222054.06005957938,216685.22722778554,252151.7539162314,251229.8143646774,185127.48037948887
2025-11-13,217444.45180878675,212187.07028804717,248501.36706964383,247592.77438544284,182062.35153743977
2025-11-14,217333.51381141704,212078.8145544578,248050.21082944202,247143.26770260205,181971.00620127033
2025-11-17,218581.82143826174,213296.94054459032,247447.8889502952,246543.14808599962,180303.73940599273
2025-11-18,214489.93500706044,209303.98792351576,243477.12836771953,242586.9057495752,178815.07299644238
2025-11-19,215897.67148590932,210677.68808785576,244026.67636062554,243134.44443648882,179486.31541836177
2025-11-20,212659.7253584252,207518.02916427213,240971.20854057715,240090.1482882137,176692.20105051756
2025-11-21,215559.28534226664,210347.4834592789,244322.57031397807,243429.2565161902,178427.85479904752
2025-11-24,222482.2799763665,217103.0936245881,251401.82004296835,250482.62246599147,181187.6371482997
2025-11-25,225097.6318892251,219655.211443854,255295.83084496693,254362.3956411769,182829.50458316616
2025-11-26,225346.44229755088,219898.00610318265,255300.28688290255,254366.83538655238,184092.25522702344
2025-11-28,227287.78125670052,221792.40728358272,258197.30437079817,257253.26054279789,185078.0274949066
2025-12-01,225985.23788224897,220390.382164727,257159.93281351,256198.47251568545,184092.796200414
2025-12-02,227449.97571498263,221818.85658081036,258838.7636428058,257871.02659272257,184545.1555107178
2025-12-03,225890.504278065,220297.9939387278,256739.85520040477,255779.96547363533,185095.06155947325
2025-12-04,225252.9323361955,219676.2067581008,257126.91134909604,256165.57451073374,185295.02379689168
2025-12-05,226219.60677431448,220618.94864178493,258644.10781945358,257677.09854155418,185653.87387746372
2025-12-08,225379.0801119314,219799.231415659,257007.5185940952,256046.62813706655,185008.3078998872
2025-12-09,226176.70288551433,220577.1069509841,256967.10970115534,256006.37032344073,184846.17421639015
2025-12-10,225144.99323044854,219570.939967274,256666.18720117092,255706.57290166462,186093.80399425724
2025-12-11,223834.5477898412,218292.9380315371,255660.52904811598,254704.67466710386,186480.75830219328
2025-12-12,222168.92028072942,216668.54748852077,253100.14832303664,252153.8666012936,184492.19289633326
2025-12-15,220374.89706041254,214918.94000599996,251261.15289483077,250321.74674298213,184197.63948240192
2025-12-16,220392.5643172519,214936.16986368058,252025.575540609,251083.31139289518,183758.52742293075
2025-12-17,217234.11659863524,211855.91778050718,248998.77809881364,248067.83043239615,181628.3721279426
2025-12-18,220218.19837187667,214766.1208034062,253222.953571813,252276.21271022744,183069.45926806828
2025-12-19,221985.6454022238,216489.81005906052,254136.76787999648,253186.61048237715,184683.77664343428
2025-12-22,221943.3639141713,216448.5753598487,254411.52121986315,253460.33658434916,185872.4930996205
2025-12-23,223782.63315445062,218242.30867874896,256704.87903386995,255745.12007473272,186718.2852040743
2025-12-24,224237.45000166268,218685.86534515498,257315.5526344772,256353.51051086918,187319.79483650133
2025-12-26,223929.08582091678,218385.13552635186,256804.72087375523,255844.58862954183,187262.78151892396
2025-12-29,223878.1045572275,218335.41643720688,256348.88798393556,255390.45999131846,186608.85024550295
2025-12-30,223927.46947189656,218383.55919427986,256990.56043849574,256029.73338400878,186352.13857996595
2025-12-31,222759.01241546206,217244.03034883886,255376.2867003051,254421.49503434898,184981.02172984555
